관리기관명,경로당명,소재지,연락처,위도,경도
강서구,서중할머니경로당,부산광역시 강서구 가덕해안로821번길 145 (천성동),,35.03083741,128.8164302
강서구,선창경로당,부산광역시 강서구 선창1길 21 (성북동),,35.06457251,128.8344179
강서구,두문경로당,부산광역시 강서구 가덕해안로 673-22 (천성동),,35.03662002,128.8130903
강서구,생교경로당,부산광역시 강서구 동선새바지길 179-1(동선동),,35.05392447,128.8412484
강서구,외눌경로당,부산광역시 강서구 동선새바지길 647 (눌차동),,35.06712818,128.8402658
강서구,항월경로당,부산광역시 강서구 가덕해안로 2번길 292(눌차동),,35.07338469,128.8401765
강서구,항월할머니경로당,부산광역시 강서구 가덕해안로2번나길 55-16(눌차동),,35.07312459,128.8399875
강서구,내눌경로당,부산광역시 강서구 동선새바지길 567 (눌차동),,35.06441932,128.8422224
강서구,외항포경로당,부산광역시 강서구 가덕해안로 1309 (대항동),,35.00674503,128.8253056
강서구,정거경로당,부산광역시 강서구 가덕해안로2번길 636 (눌차동),,35.06834133,128.8549701
강서구,동선할머니경로당,부산광역시 강서구 동선길 98-3 (동선동),,35.05311315,128.8321197
연제구,거제한양아파트경로당,"부산광역시 연제구 중앙대로1226번길 4(거제1동, 한양아파트)",051-507-2559,35.19729146,129.0809538
연제구,벽산e-메타폴리스경로당,"부산광역시 연제구 온천천공원길 4(거제1동, 벽산e메타폴리스아파트)",051-945-9898,35.19543795,129.0815881
연제구,화신아파트경로당,"부산광역시  연제구 온천천공원길 74(거제1동, 동래화신타운)",051-851-8879,35.192889,129.089188
연제구,거제2차동원로얄듀크경로당,"부산광역시 연제구 거제천로269번길 31(거제1동, 거제동2차동원로얄듀크)",051-851-6993,35.19345848,129.0862176
연제구,거제롯데아파트경로당,"부산광역시 연제구 세병로 44(거제1동, 거제동롯데캐슬아파트)",051-864-0250,35.19338294,129.0845915
연제구,거제쌍용경로당,"부산광역시 연제구 법원북로 13(거제1동, 쌍용스윗닷홈아파트)",051-923-9388,35.19372062,129.0689376
연제구,거제1차현대홈타운경로당,"부산광역시 연제구 법원북로 34(거제1동, 거제1차현대홈타운)",051-912-9898,35.19243038,129.0711167
연제구,거제2차현대홈타운경로당,"부산광역시 연제구 법원북로 16(거제1동, 거제2차현대홈타운)",051-504-7419,35.19254692,129.0681316
연제구,햇빛경로당,"부산광역시 연제구 중앙대로1226번길 30(거제1동, 태경아파트)",051-507-1407,35.19841817,129.0799475
연제구,거학경로당,부산광역시 연제구 중앙대로 1247 (거제1동),051-501-2214,35.1985226,129.0783456
연제구,한새경로당,부산광역시 연제구 교대로 46-9(거제1동),051-501-7745,35.19411627,129.0751469
연제구,거일경로당,부산광역시 연제구 거제대로267번길 18(거제1동),051-864-6040,35.19114522,129.0767767
연제구,대조경로당,부산광역시 연제구 교대로 19-1(거제1동),051-506-2860,35.19517366,129.0778731
연제구,월드메르디앙아파트노인정,"부산광역시 연제구 거제천로 233(거제1동, 월드메르디앙)",051-867-0217,35.19237004,129.0829529
연제구,삼익퓨처타워경로당,"부산광역시 연제구 명륜로2번길 7(거제1동, 삼익퓨쳐타워)",051-912-5559,35.19517316,129.0809587
연제구,거제2차쌍용스윗닷홈예가경로당,"부산광역시 연제구 세병로 68(거제1동, 온천천쌍용예가아파트)",051-864-5350,35.19387046,129.0834999
연제구,거제동한일유앤아이아파트경로당,"부산광역시 연제구 월드컵대로 196(거제1동, 거제동한일유앤아이)",051-851-9390,35.188715,129.075586
연제구,온천천2차동원로얄듀크아파트경로당,"부산광역시 연제구 거제천로269번길 41(거제1동,온천천2차동원로얄듀크아파트)",051-851-9855,35.19402033,129.0858847
연제구,거제동일동미라주리버아파트경로당,"부산광역시 연제구 세병로 74(거제1동, 거제동일동미라주리버아파트)",051-852-2361,35.1955782,129.0830394
연제구,거제동우성아파트경로당,"부산광역시 연제구 거제천로 255(거제1동, 우성아파트)",051-861-2844,35.19238552,129.085248
연제구,거제센트럴자이경로당,"부산광역시 연제구 법원북로 93(거제1동, 거제센트럴자이)",051-866-9451,35.193318,129.075431
연제구,거현노인정,"부산광역시 연제구 아시아드대로46번길 15(거제2동, 현대아파트)",051-502-0594,35.18922283,129.0689225
연제구,청포경로당,"부산광역시 연제구 월드컵대로243번길 19(거제2동, 동원타워아파트)",051-501-0597,35.18933969,129.0699781
연제구,복지회관경로당(여),부산광역시 연제구 아시아드대로22번길 15(거제2동),051-504-8864,35.18764372,129.0701315
연제구,복지회관경로당(남),부산광역시 연제구 아시아드대로22번길 15(거제2동),051-501-8864,35.18764372,129.0701315
연제구,삼정그린코아노인회,"부산광역시 연제구 월드컵대로 325(거제2동, 거제삼정그린코아)",051-503-1602,35.18892786,129.0635274
연제구,대우그린타워노인정,"부산광역시 연제구 월드컵대로 343(거제2동, 대우그린타워아파트)",051-505-3348,35.18780185,129.0613936
연제구,거제2동경로분회경로당,부산광역시 연제구 아시아드대로54번길 5-2(거제2동),051-504-8660,35.18951619,129.0683664
연제구,부인회관경로당,부산광역시 연제구 아시아드대로64번길 9(거제2동),051-505-3442,35.19041815,129.0683013
연제구,대우아파트노인정,"부산광역시 연제구 아시아드대로28번길 9(거제2동, 대우아파트)",051-501-0465,35.18864531,129.0700129
연제구,월드마크아시아드경로당,"부산광역시 연제구 종합운동장로12번길 8(거제2동, 월드마크아시아드)",051-501-8930,35.19134452,129.0654696
연제구,거제동푸르지오아파트경로당,"부산광역시 연제구 아시아드대로22번길 36(거제2동, 거제푸르지오)",051-506-3668,35.18734202,129.0706107
연제구,롯데캐슬피렌체아파트경로당,"부산광역시 연제구 월드컵대로 266(거제2동, 롯데캐슬피렌체)",051-504-2757,35.19174342,129.0682748
연제구,경남아파트경로당,"부산광역시 연제구 거제대로214번길 6(거제3동, 경남아파트)",051-867-2687,35.1867949,129.0743695
연제구,거제3동시장경로당,"부산광역시 연제구 거제시장로14번길 28(거제3동, 거제시장)",051-867-4966,35.18187059,129.0726468
연제구,거제3동경로회관,부산광역시 연제구 거제대로74번길 71(거제3동),051-868-3031,35.17792081,129.0697843
연제구,연제그린타워경로당,"부산광역시 연제구 거제천로87번길 30(거제3동, 연제그린타워)",051-867-0394,35.18318743,129.0725543
연제구,거제3동부인경로당,부산광역시 연제구 거제시장로 18-9(거제3동),051-861-0015,35.18145496,129.0717411
연제구,거제유림노르웨이숲아파트경로당,"부산광역시 연제구 거제대로136번길 30(거제3동, 거제유림노르웨이숲)",051-864-0195,35.18035348,129.0709251
연제구,현대아파트경로당,"부산광역시 연제구 거제대로 198(거제3동, 현대아파트)",051-925-1008,35.18448421,129.0726922
연제구,거제4동경로당,부산광역시 연제구 해맞이로89번길 36-2(거제4동),051-502-9081,35.18211587,129.0673361
연제구,해맞이경로당,부산광역시 연제구 해맞이로43번길 36(거제4동),051-502-5727,35.179326,129.066587
연제구,유림아시아드경로당,"부산광역시 연제구 해맞이로 23(거제4동, 거제유림아시아드)",051-501-8037,35.180475,129.064739
연제구,유림아시아드제2경로당,"부산광역시 연제구 해맞이로 23(거제4동, 거제 유림아시아드)",051-501-0083,35.180475,129.064739
연제구,거제유림아시아드타워경로당,"부산광역시 연제구 화지로 84(거제4동, 유림아시아드타워)",051-504-4788,35.182507,129.066106
연제구,거제청구하이츠경로당,"부산광역시 연제구 화지로 95(거제4동, 거제청구하이츠)",051-506-2269,35.183245,129.06555
연제구,경동경로당,"부산광역시 연제구 과정로344번길 50(연산1동, 경동아파트)",051-861-3482,35.19053,129.09092
연제구,한양타워경로당,"부산광역시 연제구 과정로344번길 22 (연산1동, 한양아파트)",051-861-0189,35.19046,129.092399
연제구,연동시장경로당,부산광역시 연제구 연동로8번길 37(연산1동),051-862-1138,35.188945,129.091684
연제구,연일경로당(남),부산광역시 연제구 고분로 65-1(연산1동),051-851-4948,35.185852,129.089603
연제구,일심부녀경로당(여),부산광역시 연제구 고분로 65-1(연산1동),051-867-8878,35.185852,129.089603
연제구,한성기린아파트경로당,"부산광역시 연제구 세병로 16(연산1동, 한성기린아파트)",051-863-2687,35.190099,129.085258
연제구,거연경로당,부산광역시 연제구 거제천로 282(연산1동),051-863-5373,35.188572,129.081893
연제구,동서경로당,"부산광역시 연제구 고분로98번길 16(연산1동, 연산센트럴파크)",051-864-8701,35.184266,129.093757
연제구,연산자이아파트경로당,"부산광역시 연제구 과정로343번길 43(연산1동, 연산자이아파트)",051-867-5959,35.18790086,129.0897889
연제구,연산동일동미라주경로당,"부산광역시 연제구 반송로 80(연산1동,연산동일동미라주)",051-853-0573,35.19061288,129.0879146
연제구,연산아파트경로당,"부산광역시 연제구 중앙천로25번길 94(연산2동, 연산맨션아파트)",051-900-4447,35.17859609,129.0790043
연제구,충효정경로당,"부산광역시 연제구 중앙대로1038번길 54(연산2동, 효성아파트)",051-866-7975,35.17900588,129.0795476
연제구,청운경로당,부산광역시 연제구 연수로117번길 15(연산2동),051-868-4002,35.17560709,129.0836414
연제구,연산2동경로당,부산광역시 연제구 중앙천로 49-5(연산2동),051-852-8077,35.1792301,129.0816914
연제구,연산경동메르빌경로당,"부산광역시 연제구 연수로 110(연산2동,연산경동메르빌)",051-851-0929,35.17467009,129.0825861
연제구,브라운스톤연제1단지경로당,"부산광역시 연제구 연제로 8번길 29(연산2동,브라운스톤연제1단지)",051-865-2920,35.177374,129.07888
연제구,브라운스톤연제2단지경로당,"부산광역시 연제구 연제로 8번길 30(연산2동,브라운스톤연제2단지)",051-865-2920,35.177499,129.078038
연제구,동서하이빌아파트경로당,부산광역시 연제구 연제로8번길 75,051-863-6877,35.178653,129.0801033
연제구,연제롯데캐슬&데시앙경로당,부산광역시 연제구 월드컵대로 55,051-868-2925,35.1793783,129.0843737
연제구,연산3동경로당,부산광역시 연제구 연수로212번길 11-7(연산3동),051-852-1817,35.173227,129.094157
연제구,금련할아버지경로당,부산광역시 연제구 금련로42번길 8(연산3동),051-866-7446,35.17036797,129.0958776
연제구,금련할머니경로당,부산광역시 연제구 금련로42번길 8(연산3동),051-865-7446,35.17036797,129.0958776
연제구,수향정,"부산광역시 연제구 연미로 14(연산3동, 동덕현대아파트)",051-865-0629,35.17162528,129.0924036
연제구,국제경로당,"부산광역시 연제구 연수로 184(연산3동, 국제아파트)",051-868-1357,35.17353965,129.091024
연제구,대진아파트경로당,"부산광역시 연제구 쌍미천로84번길 59-10(연산4동, 대진그린타워아파트)",051-867-8243,35.1810353,129.0894555
연제구,대리부녀경로당,"부산광역시 연제구 고분로20번길 84(연산4동, 연산어린이집)",051-866-0128,35.18189878,129.0846473
연제구,대리일심경로당,"부산광역시 연제구 고분로20번길 84(연산4동, 연산어린이집)",051-861-2876,35.18189878,129.0846473
연제구,연산센터빌경로당(구.영산무지개아파트경로당),"부산광역시 연제구 거제천로230번길 53(연산4동, 연산센터빌)",051-863-8005,35.18967325,129.0831367
연제구,연산4동경로당,"부산광역시 연제구 고분로13번길 8(연산4동, 진선미어린이집)",051-867-1626,35.18607288,129.0845711
연제구,율곡부녀경로당,"부산광역시 연제구 고분로13번길 8(연산4동, 진선미어린이집)",051-861-0596,35.18607288,129.0845711
연제구,한일유앤아이경로당,"부산광역시 연제구 묘봉산로 4(연산4동, 연산동한일유앤아이아파트)",051-852-5545,35.18253158,129.0874554
연제구,반도보라아파트노인정,"부산광역시 연제구 월드컵대로114번길 20(연산4동, 반도보라아파트)",051-866-0664,35.1841918,129.0832505
연제구,연산동에스케이뷰1단지아파트노인정,"부산광역시 연제구 중앙대로1124번길 15(연산4동, 연산동에스케이뷰)",051-851-5913,35.18858165,129.0822328
연제구,배산경로당,부산광역시 연제구 묘봉산로11번길 34(연산4동),051-864-3777,35.18348034,129.0892028
연제구,연우부녀경로당,부산광역시 연제구 월드컵대로73번길 62(연산5동),051-863-2673,35.18130463,129.0805332
연제구,연우경로당,부산광역시 연제구 중앙대로1050번길 28(연산5동),051-866-7178,35.18157639,129.0803831
연제구,연산5동경로당,부산광역시 연제구 월드컵대로145번길 99-1(연산5동),051-868-3071,35.18234541,129.0780438
연제구,연오경로당,부산광역시 연제구 거제천로 200(연산5동),051-853-1176,35.19050808,129.0794913
연제구,부산더샵시티애비뉴경로당,"부산광역시 연제구 시청로 6(연산5동,부산더샵시티애비뉴)",051-867-2410,35.18069124,129.0765398
연제구,부녀장수경로당,부산광역시 연제구 쌍미천로7번길 55(연산6동),051-868-0198,35.17525573,129.0896418
연제구,연산6동경로당,부산광역시 연제구 쌍미천로7번길 55(연산6동),051-866-1238,35.17525573,129.0896418
연제구,양지경로당,"부산광역시 연제구 배산북로11번길 12(연산6동, 보성하이츠빌라 지하1층)",051-861-2983,35.17584038,129.0927784
연제구,송연경로당,부산광역시 연제구 연수로148번길 92(연산6동),051-861-0563,35.1737192,129.0860974
연제구,솔밭경로당,부산광역시 연제구 쌍미천로45번길 30(연산6동),051-852-7935,35.1761768,129.0884575
연제구,한마음부녀경로당,부산광역시 연제구 월드컵대로46번길 18-1(연산6동),051-864-6569,35.17849726,129.0860183
연제구,한마음경로당,부산광역시 연제구 월드컵대로46번길 18-1(연산6동),051-862-0240,35.17849726,129.0860183
연제구,연산동현대홈타운노인회,"부산광역시 연제구 마곡천로 54(연산6동, 연산동현대홈타운)",051-868-5153,35.16898471,129.0863417
연제구,마곡경로당,"부산광역시 연제구 마곡천로 28(연산6동,연제구재해구호센터)",051-864-5761,35.17210851,129.0867895
연제구,마곡부녀경로당,"부산광역시 연제구 마곡천로 28(연산6동,연제구재해구호센터)",051-853-4562,35.17210851,129.0867895
연제구,연화경로당,부산광역시 연제구 재반로64번가길 35 (재송동),,35.18621598,129.1261198
연제구,연산8동경로당,부산광역시 연제구 과정로265번길 14(연산8동),051-852-8492,35.187288,129.098491
연제구,오성경로당,"부산광역시 연제구 고분로 140(연산8동, 연산오성빌라)",051-852-4268,35.185238,129.097746
연제구,연8현대아파트경노당,"부산광역시 연제구 고분로112번길 23(연산8동, 현대아파트)",051-862-2250,35.183918,129.095189
연제구,연천부녀경로당,"부산광역시 연제구 안연로7번가길 21(연산8동, 연산8동경로회관)",051-861-0224,35.189139,129.0998
연제구,연천경로당,"부산광역시 연제구 안연로7번가길 21(연산8동, 연산8동경로회관)",051-861-0553,35.189139,129.0998
연제구,더샵파크시티경로당,"부산광역시 연제구 안연로 33(연산8동, 더샵파크시티아파트)",051-868-5015,35.19061,129.099052
연제구,동서연천타워경로당,"부산광역시 연제구 톳고개로 30(연산9동, 동서연천타워)",051-751-1741,35.183255,129.101865
연제구,경남경로당,"부산광역시 연제구 고분로 260(연산9동, 경남아파트)",051-754-2045,35.183954,129.110695
연제구,토현경로당,"부산광역시 연제구 토현로 10(연산9동, 망미주공아파트)",051-752-0709,35.178661,129.109823
연제구,선경경로당,"부산광역시 연제구 과정로 74(연산9동, 선경아파트)",051-752-4157,35.177103,129.10948
연제구,연산LG제1경로당,"부산광역시 연제구 고분로 200(연산9동, 연산엘지아파트)",051-755-4784,35.184146,129.103918
연제구,연산LG제2경로당,"부산광역시 연제구 고분로 200(연산9동, 연산엘지아파트)",051-758-9721,35.184146,129.103918
연제구,복지관경로당,부산광역시 연제구 과정로191번다길 6(연산9동),051-759-3603,35.185657,129.106277
연제구,연산대우경로당,"부산광역시 연제구 토곡남로 15(연산9동, 대우아파트)",051-761-4297,35.180889,129.105258
연제구,동서그린경로당,"부산광역시 연제구 토곡로 50-2(연산9동, 동서그린아파트)",051-754-9042,35.182535,129.101825
연제구,한양제1할머니경로당,"부산광역시 연제구 온천천남로 110(연산9동, 한양아파트)",051-759-0346,35.189459,129.10259
연제구,한양할아버지경로당,"부산광역시 연제구 온천천남로 110(연산9동, 한양아파트)",051-751-9060,35.189459,129.10259
연제구,과정경로당,"부산광역시 연제구 과정로164번길 16(연산9동, 컨테이너)",051-756-0434,35.18589,129.108075
연제구,연산현대아파트경로당,"부산광역시 연제구 고분로236번길 13(연산9동, 현대아파트)",051-756-2886,35.183427,129.108374
연제구,부전경로당,"부산광역시 연제구 토곡남로 11(연산9동, 연산부전타워)",051-758-6004,35.1808883,129.1058609
연제구,수영강푸르지오경로당,"부산광역시 연제구 고분로 270(연산9동, 수영강푸르지오아파트)",051-752-6434,35.1835825,129.1116658
연제구,토곡경로당,부산광역시 연제구 고분로242번길 21-1(연산9동),051-758-7791,35.1834878,129.1088536
연제구,토곡부녀경로당,부산광역시 연제구 고분로242번길 21-1(연산9동),051-759-8857,35.1834878,129.1088536
연제구,센텀푸르지오경로당,"부산광역시 연제구 고분로 280(연산9동, 센텀푸르지오아파트)",051-759-7224,35.1829945,129.112806
수영구,뉴비치(남),부산광역시 수영구 광안해변로15번길 68 (남천동),051-611-0998,35.1388844,129.1105682
수영구,뉴비치(여),부산광역시 수영구 남천동 557,051-611-1395,35.1395487,129.1103731
수영구,남촌,부산광역시 수영구 황령산로8번길 20 (남천동),,35.1483141,129.109939
수영구,동원보라,부산광역시 수영구 남천동 490,051-627-4324,35.1423027,129.1040304
수영구,남천화목,부산광역시 수영구 남천동 47-1,051-903-6615,35.1489715,129.1103002
수영구,남천해변,부산광역시 수영구 수영로402번길 14-6 (남천동),,35.1410389,129.1089701
수영구,수남,부산광역시 수영구 수영로402번길 9-8 (남천동),051-626-1232,35.141682,129.109026
수영구,남천삼익,"부산광역시 수영구 남천동 148-81,77",051-625-5913,35.1400183,129.1166496
수영구,삼익비치,부산광역시 수영구 광안해변로 100 (남천동),070-8947-9884,35.1428998,129.1155974
수영구,남천코오롱하늘채,부산광역시 수영구 남천동 151 302 302동,051-621-2334,35.1424783,129.1123234
수영구,수영기로회,"부산광역시 수영구 수영성로 40, 203호 (수영동, 곰솔빌리지)",051-751-9868,35.1705797,129.1155744
수영구,수호,부산광역시 수영구 수영성로3번길 16 (수영동),051-757-5025,35.1692607,129.1192107
수영구,현대아파트,부산광역시 수영구 수영동 541,051-757-9666,35.1679783,129.1226904
수영구,상춘,부산광역시 수영구 수영로741번길 73 (수영동),051-758-5380,35.17136,129.1204865
수영구,덕수정,부산광역시 수영구 수영동 432-1 203 203동,051-761-1943,35.1706542,129.121456
수영구,덕민,부산광역시 수영구 구락로25번길 8-1 (수영동),051-752-9709,35.1709724,129.1198072
수영구,수영성,부산광역시 수영구 수미로42번길 16-1 (수영동),051-755-0036,35.1729198,129.1148741
수영구,좌수영,부산광역시 수영구 연수로385번길 14-1 (수영동),051-754-0464,35.1703267,129.1129923
수영구,수영강동원로얄듀크,"부산광역시 수영구 수미로14번길 35 (수영동, 수영강동원로얄듀크아파트)",051-754-3233,35.1723043,129.111889
수영구,곰솔,부산광역시 수영구 수영성로 28-5 (수영동),051-753-7555,35.1705738,129.1168949
수영구,수미(여),부산광역시 수영구 망미로27번길 23 (망미동),051-751-4673,35.1698361,129.1056297
수영구,은하수,부산광역시 수영구 망미로8번길 97-6 (망미동),051-754-5890,35.1722679,129.0998116
수영구,삼성아파트,부산광역시 수영구 망미동 777,051-758-5991,35.1690586,129.10173
수영구,한신아파트,부산광역시 수영구 망미동 880-84,051-754-8975,35.1772262,129.0997313
수영구,로얄아파트,부산광역시 수영구 망미동 941-1,051-751-5934,35.178975,129.102685
수영구,망미정,부산광역시 수영구 과정로91번길 42 (망미동),051-757-3074,35.1750225,129.1036114
수영구,요셉,부산광역시 수영구 망미동 산 96-1,051-757-5699,35.1706168,129.0999782
수영구,현대한누리,부산광역시 수영구 망미동 979-92,051-757-2322,35.1703371,129.0972257
수영구,망미중앙,부산광역시 수영구 연수로241번길 26-8 (망미동),051-759-1233,35.1742356,129.0976194
수영구,파크리치,부산광역시 수영구 망미동 693-169,051-944-5969,35.1734096,129.1053949
수영구,장미,부산광역시 수영구 금련로7번길 26 (망미동),051-752-1113,35.1729441,129.0976021
수영구,구구팔팔,부산광역시 수영구 망미배산로36번길 12-1 (망미동),051-753-9989,35.1748686,129.1045353
수영구,늘푸른,부산광역시 수영구 금련로 29-7 (망미동),051-761-0503,35.1714779,129.0969632
수영구,이진,"부산광역시 수영구 망미로30번길 51, 111동 노유자시설호 (망미동, 망미 이진캐스빌)",,35.1699279,129.1029629
수영구,망미,부산광역시 수영구 망미번영로110번길 77 (망미동),051-756-5288,35.1756819,129.116305
수영구,희망,부산광역시 수영구 망미번영로85번길 18 (망미동),051-757-2858,35.1752456,129.1102358
수영구,희망부녀,부산광역시 수영구 망미번영로85번길 18 (망미동),051-757-3005,35.1752456,129.1102358
수영구,강변,부산광역시 수영구 좌수영로167번길 5 (망미동),051-755-1809,35.1787696,129.1169389
수영구,정과정,부산광역시 수영구 좌수영로 204 (망미동),051-916-0407,35.1822521,129.1163026
수영구,수영강변1차이편한세상,"부산광역시 수영구 좌수영로 176, 102동 (망미동,대림강변e편한세상아파트)",051-913-4010,35.1798609,129.1174432
수영구,이편한,부산광역시 수영구 망미동 1136,051-753-1105,35.1812749,129.1168041
수영구,한성기린,부산광역시 수영구 수미로71번길 20 (망미동),051-753-2743,35.1741391,129.1187111
수영구,구락경로당,부산광역시 수영구 수미로71번길 7 (망미동),051-756-5008,35.1735275,129.1183767
수영구,황금경로당,부산광역시 수영구 광일로29번가길 66 (광안동),051-753-2773,35.1609131,129.1071422
수영구,상아아트빌라,부산광역시 수영구 광서로 54 (광안동),051-758-8488,35.1641239,129.1075315
수영구,광원아파트,부산광역시 수영구 광안동 526-1,051-753-6354,35.1623854,129.107295
수영구,무학,부산광역시 수영구 무학로34번길 9-1 (광안동),051-759-5024,35.161025,129.1176303
수영구,비치그린아파트,부산광역시 수영구 광일로 49 (광안동),051-751-4236,35.1628642,129.1085649
수영구,광일아랫땀,부산광역시 수영구 수영로646번길 39-1 (광안동),051-919-8889,35.1632089,129.1173551
수영구,광일윗땀,부산광역시 수영구 광일로14번길 18-7 (광안동),051-754-7540,35.1629434,129.1131003
수영구,광안메르빌아파트,부산광역시 수영구 광일로 70 (광안동),,35.163193,129.106317
수영구,광안경로당,부산광역시 수영구 광일로29번나길 13-8 (광안동),,35.1598056,129.1097724
수영구,광안아파트경로당,부산광역시 수영구 수영로660번길 37 (광안동),,,
수영구,광안부녀자율쉼터,부산광역시 수영구 광안로35번길 79 (광안동),051-757-9630,35.1590462,129.1168789
수영구,호암,부산광역시 수영구 남천바다로9번길 52 (광안동),051-755-2340,35.1519635,129.1129211
수영구,태평양하이츠,부산광역시 수영구 광안동 182-4,051-753-7729,35.1512808,129.1141421
수영구,광안금련,부산광역시 수영구 남천바다로9번길 52 (광안동),051-755-4560,35.1519635,129.1129211
수영구,SK뷰,부산광역시 수영구 광안동 473-2,051-900-8696,35.1565927,129.1137425
수영구,삼정그린코아,부산광역시 수영구 수영로540번길 57 (광안동),051-751-0389,35.1537239,129.1157624
수영구,광안본동,부산광역시 수영구 수영로594번길 50-3 (광안동),,35.1582307,129.1161642
수영구,광안예가경로당,"부산광역시 수영구 광안로 20 (광안동, 광안쌍용예가디오션아파트)",,35.1552983,129.1152895
수영구,어방골경로당,부산광역시 수영구 남천바다로15번길 39 (광안동),051-758-2250,35.1512448,129.113246
수영구,광안더샵경로당,"부산광역시 수영구 수영로 506 (광안동, 광안 더샵)",,35.1506968,129.111702
수영구,동락,부산광역시 수영구 광서로10번길 74 (광안동),051-754-7243,35.1673594,129.114166
수영구,광삼,부산광역시 수영구 망미번영로 9-4 (광안동),051-751-2624,35.1686405,129.1075466
수영구,광안동일스위트,부산광역시 수영구 광안동 1069-3,051-751-3268,35.1675905,129.1132448
수영구,광삼중앙,부산광역시 수영구 연수로396번길 18-1 (광안동),051-751-6701,35.1681014,129.1116898
수영구,금련,부산광역시 수영구 호암로 79 (광안동),051-751-0987,35.1591441,129.1053138
수영구,광안장수,부산광역시 수영구 장대골로7번길 50-4 (광안동),051-752-4122,35.1568812,129.111772
수영구,금보빌라,부산광역시 수영구 수영로521번길 74 (광안동),051-757-6311,35.1532569,129.1084027
수영구,협성아파트,부산광역시 수영구 장대골로 19번길 31 (광안동),051-902-3738,35.157646,129.111656
수영구,민락,부산광역시 수영구 광안해변로255번길 25 (민락동),051-751-1278,35.1561594,129.1212351
수영구,민락본동,부산광역시 수영구 민락본동로27번길 10 (민락동),051-751-8999,35.1590707,129.1279483
수영구,민락본동부녀,부산광역시 수영구 민락동 15-19,051-754-8698,35.1590707,129.1279483
수영구,만수,부산광역시 수영구 민락로14번길 42 (민락동),051-758-4543,35.1581237,129.123253
수영구,진로비치,부산광역시 수영구 광안해변로294번길 7 (민락동),051-751-6477,35.1564884,129.1267702
수영구,민안,부산광역시 수영구 무학로69번길 55 (민락동),051-754-2272,35.1636571,129.1204555
수영구,민락푸르지오,부산광역시 수영구 민락동 108-1,051-757-4431,35.1596366,129.1310623
수영구,롯데캐슬,부산광역시 수영구 민락동 110-8,051-929-2932,35.1577891,129.1332418
수영구,민락횟촌,부산광역시 수영구 민락본동로19번길 31-4 (민락동),051-761-0051,35.1578693,129.1271624
수영구,백산,부산광역시 수영구 민락로14번길 42 (민락동),051-758-8317,35.1581237,129.123253
수영구,수영만아이파크,부산광역시 수영구 민락동 336-36 수영만아이파크 102A동 3층,051-754-9901,35.1621132,129.1296092
수영구,일송정,부산광역시 수영구 민락동 718번지 1호,051-752-9912,35.1556844,129.1201563
수영구,행운,"부산광역시 수영구 광안해변로277번길 33-18, 101호 (민락동, 행운빌라)",051-752-1866,35.157243,129.12351
수영구,센텀포레,"부산광역시 수영구 수영로 776 (민락동, 부산더샵센텀포레)",,35.1653138,129.1230262
수영구,동방,부산광역시 수영구 무학로64번길 11-3 (민락동),051-757-8556,35.1608456,129.1211457
수영구,센텀동원,"부산광역시 수영구 수영로 754 (민락동, 센텀비스타동원)",,35.167268,129.1211361
수영구,하이페리온,부산광역시 수영구 광남로223번길 31,,35.161137,129.122792
사상구,삼락강변경로당,부산광역시 사상구 낙동대로 1258번길 30(삼락동),051-305-5963,35.1720673,128.9786129
사상구,동양한신경로당,"부산광역시 사상구 운산로 25(삼락동, 동양한신아파트)",051-304-4672,35.1695262,128.9796508
사상구,삼락분회경로당,부산광역시 사상구 삼덕로 46번길 76-10(삼락동),051-303-3668,35.1713023,128.9808091
사상구,삼락경로당,부산광역시 사상구 낙동대로 1530번길 5(삼락동),051-302-8605,35.1943526,128.985485
사상구,부녀경로당,부산광역시 사상구 삼덕로 46번길 76-10(삼락동),051-305-6617,35.1713023,128.9808091
사상구,고동바위경로당,부산광역시 사상구 백양대로 907번다길 6(모라동),051-324-5933,35.188172,128.990314
사상구,삼정그린코아아파트경로당,"부산광역시 사상구 백양대로 934번길 20(모라동, 삼정그린코아아파트)",051-314-6259,35.1887464,128.9932045
사상구,동원타운경로당,"부산광역시 사상구 백양대로 887-31(모라동, 모라동원아파트)",051-312-6058,35.1847468,128.9897327
사상구,무학아파트경로당,"부산광역시 사상구 백양대로 846(모라동, 무학아파트)",051-325-6249,35.1819138,128.9891218
사상구,모라벽산경로당,"부산광역시 사상구 백양대로 934번길 84(모라동, 모라벽산아파트)",051-987-0359,35.1910239,128.9943155
사상구,모라할아버지경로당,부산광역시 사상구 모라로 59-4(모라동),051-302-0208,35.189153,128.9879652
사상구,수강경로당,부산광역시 사상구 백양대로 950번길나길 94(모라동),051-311-1361,35.1909682,128.9922903
사상구,우성경로당,"부산광역시 사상구 백양대로 906(모라동, 우성아파트)",051-325-2898,35.1899129,128.994871
사상구,우성2차경로당,"부산광역시 사상구 백양대로 934번길 52-30(모라동, 우성2차아파트)",051-311-6987,35.1899129,128.994871
사상구,우신경로당,"부산광역시 사상구 백양대로 880(모라동, 우신아파트)",051-326-6791,35.1839414,128.9919826
사상구,유진경로당,"부산광역시 사상구 모라로 40(모라동, 유진맨션)",051-302-5795,35.1905516,128.9860385
사상구,창신경로당,"부산광역시 사상구 백양대로902번길 46(모라동, 창신아파트)",051-314-6667,35.1876632,128.9932601
