"자치단체코드(신고지역)","인허가번호","서비스ID","데이터갱신구분","데이터갱신일자","서비스ID명","사업장명","지번우편번호","지번주소","도로명우편번호","도로명주소","인허가일자","병상수","보조종업원수","사무실면적","세탁실면적","시설관리자수","약국영업면적","영양사수","폐업일자","휴업시작일자","휴업종료일자","재개업일자","영업상태","상세영업상태","좌표정보(X)","좌표정보(Y)","최종수정일자","업태구분명","전화번호","간호사수","간호조무사수","건물층수","구급차일반","구급차특수","구조사수","급식시설면적","기타인원수","기타종업원수","모유수유실면적","목욕실면적","미화원수","영유아실면적","영유아정원수","완화의료담당부서명","완화의료지정형태","욕실면적","의료기관종별명","의료유사업종별명","의료인수","임산부실면적","임산부정원수","입원실수","자격증소유자수","조리원화장실면적","종업원수","지상층수","지정일자","지정취소일자","지하층수","진료과목내용","진료과목내용명","총면적","총인원","최초지정일자","취사부수","판매점영업면적","허가병상수"
"3320000","PHMA120163320045041100020","01_01_02_P","I","2018-08-31 23:59:59.0","-","엘에이플란트치과의원","-","부산광역시 북구 화명동 2276번지 3호","46526","부산광역시 북구 화명대로 34, 4층 (화명동, 웰빙프라자)","20161216","0","-","-","-","-","-","-","-","-","-","-","13","영업중","383149.05466200000","194968.92388600000","20170905183849","치과의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","치과의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","212","-","-","-","0","-"
"3320000","PHMA120163320045041100021","01_01_02_P","I","2018-08-31 23:59:59.0","-","하나내과의원","-","부산광역시 북구 금곡동 1874번지 3호","46519","부산광역시 북구 금곡대로 469, 2층 (금곡동, 농협하나로클럽)","20161221","0","-","-","-","-","-","-","-","-","-","-","13","영업중","383052.86911000000","196687.97009400000","20170905183849","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","2","-","-","0","-","-","-","-","-","-","-","-","-","142.74","-","-","-","0","-"
"3320000","PHMA120173320045041100007","01_01_02_P","I","2018-08-31 23:59:59.0","-","다편한마취통증의학과의원","-","부산광역시 북구 덕천동 403번지 2호 정수빌딩","46576","부산광역시 북구 백양대로 1200, 정수빌딩 6층 (덕천동)","20170403","0","-","-","-","-","-","-","-","-","-","-","13","영업중","382675.37309600000","192168.65803000000","20180614224329","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","2","-","-","0","-","-","-","-","-","-","-","-","-","296.9","-","-","-","0","-"
"3320000","PHMA120033320045041200036","01_01_02_P","I","2018-08-31 23:59:59.0","-","정민정형외과의원","616827","부산광역시 북구 만덕2동 847번지 8호 1,2,3,5,6,7층","46613","부산광역시 북구 덕천로 310 (만덕동)","20030916","29","-","-","-","-","-","-","-","-","-","-","13","영업중","385565.63103700000","192213.44102600000","20170905183849","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","3","-","-","9","-","-","-","-","-","-","-","-","-","1148.5","-","-","-","0","-"
"3320000","PHMA119923320045041200002","01_01_02_P","I","2018-08-31 23:59:59.0","-","전종완성형외과의원","616820","부산광역시 북구 덕천동 401번지 2호","46576","부산광역시 북구 만덕대로 20, 5층 (덕천동, 백송빌딩)","19920817","2","-","-","-","-","-","-","-","-","-","-","13","영업중","382783.72354100000","192276.99374400000","20170905183848","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","1","-","-","-","-","-","-","-","-","-","113.28","-","-","-","0","-"
"3320000","PHMA119923320045041200003","01_01_02_P","I","2018-08-31 23:59:59.0","-","진주한의원","616801","부산광역시 북구 구포1동 599-12","-","-","19920817","0","-","-","-","-","-","-","20100607","-","-","-","03","폐업","-","-","20110808110541","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","0","-","-","-","0","-"
"3320000","PHMA120023320045041200020","01_01_02_P","I","2018-08-31 23:59:59.0","-","조일래비뇨기과의원","616852","부산광역시 북구 화명3동 2272번지 6호","46525","부산광역시 북구 화명대로 35 (화명동)","20021203","0","-","-","-","-","-","-","-","-","-","-","13","영업중","383156.90110200000","195039.63219100000","20170905183848","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","130.4","-","-","-","0","-"
"3320000","PHMA120023320045041200021","01_01_02_P","I","2018-08-31 23:59:59.0","-","다솜의원","616810","부산광역시 북구 금곡동 64번지 4호 2층","46506","부산광역시 북구 효열로203번길 6 (금곡동)","20021207","0","-","-","-","-","-","-","20171101","-","-","-","03","폐업","383662.58922900000","198122.85295000000","20171101172722","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","318.6","-","-","-","0","-"
"3320000","PHMA120023320045041200023","01_01_02_P","I","2018-08-31 23:59:59.0","-","하하의원","616120","부산광역시 북구 화명3동  2269-3 시티타워 601호","616852","부산광역시 북구 금곡대로303번길 2 (화명동)","20021218","28","-","-","-","-","-","-","20090320","-","-","-","03","폐업","383291.98404100000","195096.20536400000","20120611150338","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","2","-","-","6","-","-","-","-","-","-","-","-","-","647.9","-","-","-","0","-"
"3320000","PHMA120023320045041200024","01_01_02_P","I","2018-08-31 23:59:59.0","-","배정형외과의원","616807","부산광역시 북구 구포2동  1087-1 (2,3층)","46650","부산광역시 북구 백양대로 1017 (구포동)","20021231","19","-","-","-","-","-","-","-","-","-","-","13","영업중","381653.98417000000","190743.22535400000","20180208234344","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","5","-","-","-","-","-","-","-","-","-","666.54","-","-","-","0","-"
"3320000","PHMA120033320045041200001","01_01_02_P","I","2018-08-31 23:59:59.0","-","굿모닝내과의원","616820","부산광역시 북구 덕천동 385번지 4호","46567","부산광역시 북구 만덕대로 58 (덕천동)","20030102","0","-","-","-","-","-","-","-","-","-","-","13","영업중","383159.41640600000","192399.25136800000","20171207211330","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","2","-","-","0","-","-","-","-","-","-","-","-","-","329.8","-","-","-","0","-"
"3320000","PHMA120033320045041200002","01_01_02_P","I","2018-08-31 23:59:59.0","-","서울정형외과의원","616123","부산광역시 북구 화명3동 2277-2번지","46526","부산광역시 북구 화명대로 42 (화명동)","20030121","18","-","-","-","-","-","-","-","-","-","-","13","영업중","383220.73732900000","194957.49000100000","20180118214333","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","2","-","-","6","-","-","-","-","-","-","-","-","-","922.1","-","-","-","0","-"
"3320000","PHMA120033320045041200003","01_01_02_P","I","2018-08-31 23:59:59.0","-","서경덕내과의원","616852","부산광역시 북구 화명3동 2277번지 4호 삼한골든뷰 604호","616852","부산광역시 북구 금곡대로 287 (화명동)","20030123","0","-","-","-","-","-","-","20120814","-","-","-","03","폐업","383278.65692800000","194933.99857200000","20120913131841","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","125.4","-","-","-","0","-"
"3320000","PHMA120033320045041200004","01_01_02_P","I","2018-08-31 23:59:59.0","-","맑은의원","616852","부산광역시 북구 화명동 2271번지 6호","46524","부산광역시 북구 화명신도시로 127, 7층 (화명동)","20030128","0","-","-","-","-","-","-","-","-","-","-","13","영업중","383029.32414500000","195059.14593000000","20170905183848","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","201.06","-","-","-","0","-"
"3320000","PHMA120033320045041200005","01_01_02_P","I","2018-08-31 23:59:59.0","-","열린이비인후과의원","616820","부산광역시 북구 덕천2동  400-13 (4,","46576","부산광역시 북구 백양대로 1202 (덕천동)","20030128","8","-","-","-","-","-","-","-","-","-","-","13","영업중","382662.93872000000","192204.24478200000","20180308231336","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","6","-","-","8","-","-","-","-","-","-","-","-","-","494.9","-","-","-","0","-"
"3320000","PHMA120033320045041200006","01_01_02_P","I","2018-08-31 23:59:59.0","-","수진한의원","616819","부산광역시 북구 덕천1동 393번지 7호","46569","부산광역시 북구 만덕대로 160 (덕천동)","20030129","0","-","-","-","-","-","-","20150810","-","-","-","03","폐업","384145.83906000000","192604.48080600000","20150810092602","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","112.4","-","-","-","0","-"
"3320000","PHMA120033320045041200007","01_01_02_P","I","2018-08-31 23:59:59.0","-","미키연합소아청소년과의원","616120","부산광역시 북구 화명3동 1222-1 (2층,4층)","46533","부산광역시 북구 금곡대로 284 (화명동)","20030205","0","-","-","-","-","-","-","20160302","-","-","-","03","폐업","383342.07601300000","194873.82716800000","20160302171836","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","3","-","-","0","-","-","-","-","-","-","-","-","-","437.78","-","-","-","0","-"
"3320000","PHMA120033320045041200008","01_01_02_P","I","2018-08-31 23:59:59.0","-","서울윌치과의원","616852","부산광역시 북구 화명동 2277번지 2호","46526","부산광역시 북구 화명대로 42, 3층 (화명동, 우리메디칼)","20030205","0","-","-","-","-","-","-","-","-","-","-","13","영업중","383220.73732900000","194957.49000100000","20170905183849","치과의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","치과의원","-","2","-","-","0","-","-","-","-","-","-","-","-","-","241.8","-","-","-","0","-"
"3320000","PHMA120033320045041200009","01_01_02_P","I","2018-08-31 23:59:59.0","-","참사랑이비인후과의원","616120","부산광역시 북구 화명3동 2277-2","46526","부산광역시 북구 화명대로 42 (화명동)","20030206","2","-","-","-","-","-","-","-","-","-","-","13","영업중","383220.73732900000","194957.49000100000","20170905183849","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","1","-","-","-","-","-","-","-","-","-","131.4","-","-","-","0","-"
"3320000","PHMA120033320045041200010","01_01_02_P","I","2018-08-31 23:59:59.0","-","나을소아청소년과의원","616854","부산광역시 북구 화명동 1150번지","46537","부산광역시 북구 금곡대로 228, 3층 (화명동, 동원상가)","20030227","0","-","-","-","-","-","-","-","-","-","-","13","영업중","383493.52484600000","194422.54312500000","20170905183849","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","106.04","-","-","-","0","-"
"3320000","PHMA120033320045041200011","01_01_02_P","I","2018-08-31 23:59:59.0","-","밝은미래안과의원","-","-","46526","부산광역시 북구 화명대로 42, 302호 (화명동, 우리메디칼)","20030227","0","-","-","-","-","-","-","-","-","-","-","13","영업중","383220.73732900000","194957.49000100000","20171103142730","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","246.2","-","-","-","0","-"
"3320000","PHMA120033320045041200012","01_01_02_P","I","2018-08-31 23:59:59.0","-","동해한의원","616852","부산광역시 북구 화명3동 2272번지 6호  신호타워 501","-","부산광역시 북구 화명대로 35 (화명동,신호타워 501)","20030228","0","-","-","-","-","-","-","20110107","-","-","-","03","폐업","383156.90110200000","195039.63219100000","20110228151246","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","0","-","-","0","-","-","-","-","-","-","-","-","-","164.36","-","-","-","0","-"
"3320000","PHMA120033320045041200016","01_01_02_P","I","2018-08-31 23:59:59.0","-","센텀이비인후과의원","616120","부산광역시 북구 화명3동 2277-3 금호타워 501호","46526","부산광역시 북구 화명대로 44 (화명동)","20030317","0","-","-","-","-","-","-","-","-","-","-","13","영업중","383249.22445900000","194952.73785900000","20170905183849","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","167.3","-","-","-","0","-"
"3320000","PHMA120033320045041200017","01_01_02_P","I","2018-08-31 23:59:59.0","-","탑이비인후과의원","616835","부산광역시 북구 화명1동 1170-1 화명대림타운상가 204호","-","-","20030327","0","-","-","-","-","-","-","20100531","-","-","-","03","폐업","-","-","20100531095653","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","61.69","-","-","-","0","-"
"3320000","PHMA120033320045041200018","01_01_02_P","I","2018-08-31 23:59:59.0","-","영생한의원","616852","부산광역시 북구 화명3동 2287번지 2호 603,605호","616852","부산광역시 북구 금곡대로285번길 13 (화명동)","20030407","0","-","-","-","-","-","-","20140425","-","-","-","03","폐업","383227.85566600000","194881.76931000000","20140425093616","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","223.2","-","-","-","0","-"
"3320000","PHMA120153320045041100005","01_01_02_P","I","2018-08-31 23:59:59.0","-","안아픈세상한의원","616122","부산광역시 북구 화명동 2272번지 6호 신호타워, 5층 501호","46525","부산광역시 북구 화명대로 35, 5층 501호 (화명동, 신호타워)","20150420","0","-","-","-","-","-","-","-","-","-","-","13","영업중","383156.90110200000","195039.63219100000","20170905183849","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","155.1","-","-","-","0","-"
"3320000","PHMA120153320045041100006","01_01_02_P","I","2018-08-31 23:59:59.0","-","고운맘의원","616102","부산광역시 북구 덕천동 132번지 76호 새론상가 202,2호","46601","부산광역시 북구 함박봉로 23, 2층 202,203호 (덕천동, 새론상가)","20150528","0","-","-","-","-","-","-","20161230","-","-","-","03","폐업","384121.53949400000","192294.54321500000","20161230144750","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","109","-","-","-","0","-"
"3320000","PHMA120153320045041100007","01_01_02_P","I","2018-08-31 23:59:59.0","-","정의원","616796","부산광역시 북구 만덕동 944번지 6호 만덕3단지주공아파트상가, 2층 204,2호","46617","부산광역시 북구 함박봉로140번길 21-1, 2층 204,209호 (만덕동, 만덕3단지주공아파트상가)","20150603","0","-","-","-","-","-","-","20180611","-","-","-","03","폐업","385199.21335600000","191621.87858500000","20180611162657","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","57.15","-","-","-","0","-"
"3320000","PHMA120173320045041100009","01_01_02_P","I","2018-08-31 23:59:59.0","-","심재한의원","-","부산광역시 북구 덕천동 403번지 16호","46576","부산광역시 북구 덕천2길 25, 2층 (덕천동)","20170413","0","-","-","-","-","-","-","-","-","-","-","13","영업중","382734.85674200000","192173.03670900000","20180418112644","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","165","-","-","-","0","-"
"3320000","PHMA120173320045041100010","01_01_02_P","I","2018-08-31 23:59:59.0","-","클린수내과의원","-","부산광역시 북구 구포동 1091번지 6호 동진빌딩","46650","부산광역시 북구 백양대로 1011, 동진빌딩 2~3층 (구포동)","20170427","0","-","-","-","-","-","-","-","-","-","-","13","영업중","381619.16134100000","190675.87168900000","20180412224333","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","2","-","-","0","-","-","-","-","-","-","-","-","-","546.09","-","-","-","0","-"
"3320000","PHMA120173320045041100011","01_01_02_P","I","2018-08-31 23:59:59.0","-","덕천삼성정형외과의원","-","부산광역시 북구 덕천동 385번지 4호","46567","부산광역시 북구 만덕대로 58, 3층 (덕천동)","20170427","8","-","-","-","-","-","-","-","-","-","-","13","영업중","383159.41640600000","192399.25136800000","20180802231332","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","2","-","-","4","-","-","-","-","-","-","-","-","-","489.9","-","-","-","0","-"
"3320000","PHMA120173320045041100012","01_01_02_P","I","2018-08-31 23:59:59.0","-","서울바른치과교정과치과의원","-","부산광역시 북구 덕천동 403번지 2호 정수빌딩","46576","부산광역시 북구 백양대로 1200, 정수빌딩 4층 (덕천동)","20170517","0","-","-","-","-","-","-","-","-","-","-","13","영업중","382675.37309600000","192168.65803000000","20180129134627","치과의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","치과의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","221.53","-","-","-","0","-"
"3320000","PHMA120153320045041100010","01_01_02_P","I","2018-08-31 23:59:59.0","-","은행나무한의원","616111","부산광역시 북구 만덕동 846번지 7호","46612","부산광역시 북구 은행나무로 4, 2층 (만덕동)","20150729","0","-","-","-","-","-","-","-","-","-","-","13","영업중","385521.33207000000","192196.02606100000","20171117130410","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","158","-","-","-","0","-"
"3320000","PHMA120153320045041100011","01_01_02_P","I","2018-08-31 23:59:59.0","-","금곡뉴페이스의원","-","부산광역시 북구 금곡동 1874번지 3호 농협하나로클럽, 2층","46519","부산광역시 북구 금곡대로 469, 2층 (금곡동, 농협하나로클럽)","20150907","0","-","-","-","-","-","-","20160920","-","-","-","03","폐업","383052.86911000000","196687.97009400000","20160920171938","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","157","-","-","-","0","-"
"3320000","PHMA120153320045041100014","01_01_02_P","I","2018-08-31 23:59:59.0","-","순피부과의원","-","부산광역시 북구 만덕동 840번지 32호","46612","부산광역시 북구 덕천로 298, 3층 (만덕동)","20150930","0","-","-","-","-","-","-","-","-","-","-","13","영업중","385437.74122200000","192227.63635000000","20170905183849","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","92","-","-","-","0","-"
"3320000","PHMA120153320045041100015","01_01_02_P","I","2018-08-31 23:59:59.0","-","우리이비인후과의원","-","부산광역시 북구 만덕동 840번지 14호","46612","부산광역시 북구 덕천로 300, 3층 (만덕동, 금강빌딩)","20151012","0","-","-","-","-","-","-","-","-","-","-","13","영업중","385466.03069300000","192215.43747500000","20170905183849","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","159","-","-","-","0","-"
"3320000","PHMA120153320045041100016","01_01_02_P","I","2018-08-31 23:59:59.0","-","유림연합의원·한의원","-","부산광역시 북구 화명동 2277번지 4호 삼한골든뷰 302,3호","46526","부산광역시 북구 금곡대로 287, 302,303호 (화명동, 삼한골든뷰)","20150910","0","-","-","-","-","-","-","20170901","-","-","-","03","폐업","383278.65692800000","194933.99857200000","20170905183849","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","2","-","-","0","-","-","-","-","-","-","-","-","-","229","-","-","-","0","-"
"3320000","PHMA120153320045041100017","01_01_02_P","I","2018-08-31 23:59:59.0","-","엘린의원","-","부산광역시 북구 덕천동 401번지 3호","46576","부산광역시 북구 만덕대로 20-1, 3~4층 (덕천동, 나이키랜드)","20151109","0","-","-","-","-","-","-","-","-","-","-","13","영업중","382795.90755600000","192280.95466700000","20170905183849","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","480","-","-","-","0","-"
"3320000","PHMA120153320045041100018","01_01_02_P","I","2018-08-31 23:59:59.0","-","쉬즈라인의원","-","부산광역시 북구 덕천동 401번지 8호","46576","부산광역시 북구 만덕대로 22, 3층 (덕천동, 드림 메디칼 빌딩)","20151109","0","-","-","-","-","-","-","20161215","-","-","-","03","폐업","382808.67740100000","192277.67424900000","20161215092636","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","244","-","-","-","0","-"
"3320000","PHMA120153320045041100019","01_01_02_P","I","2018-08-31 23:59:59.0","-","모닝힐의원","-","부산광역시 북구 만덕동 839번지 1호 동원맨션상가 9동 205,206,207호","46611","부산광역시 북구 덕천로 290, 9동 205,206,207호 (만덕동, 동원맨션상가)","20151123","0","-","-","-","-","-","-","20170524","-","-","-","03","폐업","385365.87192900000","192236.11048600000","20170524175902","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","104.94","-","-","-","0","-"
"3320000","PHMA120153320045041100020","01_01_02_P","I","2018-08-31 23:59:59.0","-","팔공플란트치과의원","-","부산광역시 북구 만덕동 282번지 5호","46566","부산광역시 북구 덕천로 287 (만덕동)","20151230","0","-","-","-","-","-","-","-","-","-","-","13","영업중","385340.93315800000","192275.70878900000","20170905183849","치과의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","치과의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","96.85","-","-","-","0","-"
"3320000","PHMA120163320045041100001","01_01_02_P","I","2018-08-31 23:59:59.0","-","홍치과의원","-","부산광역시 북구 만덕동 327번지 4호","46610","부산광역시 북구 만덕2로 43, 3층 (만덕동)","20160108","0","-","-","-","-","-","-","-","-","-","-","13","영업중","385562.95027700000","192257.98769700000","20170905183849","치과의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","치과의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","189.78","-","-","-","0","-"
"3320000","PHMA120163320045041100002","01_01_02_P","I","2018-08-31 23:59:59.0","-","동문소아청소년과의원","-","부산광역시 북구 만덕동 834번지","46611","부산광역시 북구 덕천로276번길 60, 312,313호 (만덕동, 백양산동문굿모닝힐상가)","20160215","0","-","-","-","-","-","-","-","-","-","-","13","영업중","385039.276113","192072.021735","20170905183849","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","63.36","-","-","-","0","-"
"3320000","PHMA120043320045041200016","01_01_02_P","I","2018-08-31 23:59:59.0","-","한빛가정의원","616814","부산광역시 북구 덕천1동 370번지 2층","46554","부산광역시 북구 기찰로 164 (덕천동)","20041029","0","-","-","-","-","-","-","-","-","-","-","13","영업중","384198.51357800000","192731.12776900000","20180315234334","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","254.64","-","-","-","0","-"
"3320000","PHMA120073320045041200008","01_01_02_P","I","2018-08-31 23:59:59.0","-","예지한의원","616852","부산광역시 북구 화명3동 2269번지 3호 2층","46525","부산광역시 북구 금곡대로303번길 2, 2층 (화명동)","20070423","0","-","-","-","-","-","-","-","-","-","-","13","영업중","383291.98404100000","195096.20536400000","20171103173141","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","125.62","-","-","-","0","-"
"3320000","PHMA120073320045041200009","01_01_02_P","I","2018-08-31 23:59:59.0","-","보비쥬의원","616816","부산광역시 북구 덕천동 399번지 7호","46548","부산광역시 북구 만덕대로 11-1 (덕천동)","20070507","0","-","-","-","-","-","-","-","-","-","-","13","영업중","382704.64608800000","192309.54116100000","20170905183849","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","177.9","-","-","-","0","-"
"3320000","PHMA120073320045041200010","01_01_02_P","I","2018-08-31 23:59:59.0","-","시원비뇨기과의원","616852","부산광역시 북구 화명동 2277번지 4호 삼한골든뷰 404호","46526","부산광역시 북구 금곡대로 287, 404호 (화명동, 삼한골든뷰)","20070528","0","-","-","-","-","-","-","-","-","-","-","13","영업중","383278.65692800000","194933.99857200000","20170905183849","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","119.95","-","-","-","0","-"
"3320000","PHMA120063320045041200004","01_01_02_P","I","2018-08-31 23:59:59.0","-","어깨동무한의원","616801","부산광역시 북구 구포1동 609번지 16호","-","부산광역시 북구 백양대로 1178 (구포동)","20060315","0","-","-","-","-","-","-","20110628","-","-","-","03","폐업","382603.36577000000","191952.96911000000","20110628112746","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","135.03","-","-","-","0","-"
"3330000","PHMA119983330024041100018","01_01_02_P","I","2018-08-31 23:59:59.0","-","소리청한의원","612843","부산광역시 해운대구 좌동 1407-2 영풍프라자 501호","-","-","19981012","-","-","-","-","-","-","-","20110916","-","-","-","03","폐업","-","-","20110916180139","한의원","051-123-1234","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3320000","PHMA120063320045041200005","01_01_02_P","I","2018-08-31 23:59:59.0","-","명한의원","616834","부산광역시 북구 화명동 1567번지 9호 1~2층","46528","부산광역시 북구 산성로 25, 1~2층 (화명동)","20060407","0","-","-","-","-","-","-","-","-","-","-","13","영업중","383541.04026100000","195561.50184100000","20180413174331","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","258","-","-","-","0","-"
"3320000","PHMA119763320045041100001","01_01_02_P","I","2018-08-31 23:59:59.0","-","구포치과의원","616820","부산광역시 북구 덕천동 401번지 8호 (8층)","46576","부산광역시 북구 만덕대로 22, 8층 (덕천동)","19760818","0","-","-","-","-","-","-","20161031","-","-","-","03","폐업","382808.67740100000","192277.67424900000","20161031171841","치과의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","치과의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","254.19","-","-","-","0","-"
"3320000","PHMA119803320045021200001","01_01_02_P","I","2018-08-31 23:59:59.0","-","참좋은내과의원","616816","부산광역시 북구 덕천동 399번지 16호","46548","부산광역시 북구 만덕대로 15, 1층 (덕천동, 정암빌딩)","19800503","0","-","-","-","-","-","-","-","-","-","-","13","영업중","382729.66460900000","192318.36824500000","20170905183848","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","3","-","-","0","-","-","-","-","-","-","-","-","-","276.43","-","-","-","0","-"
