"자치단체코드(신고지역)","인허가번호","서비스id","데이터갱신구분","데이터갱신일자","서비스id명","사업장명","지번우편번호","지번주소","도로명우편번호","도로명주소","인허가일자","폐업일자","휴업시작일자","휴업종료일자","재개업일자","영업상태","상세영업상태","좌표정보(x)","좌표정보(y)","최종수정일자","업태구분명","전화번호","가열기수","기공용레스수","기공용모터수","기공용컴프레서수","다른 겸업 여부","동공거리측정기수","렌즈절단기수","샌드기수","서베이어수","수리대상 의료기기의 유형","시력표수","아세틸렌수","안경세척기수","영업규모","원심주조기수","전기로수","정점굴절계기수","조제용연마기수","진공매몰기수","진동기수","초음파청소기수","총규모","총면적","측정의자수","치과용프레스수","트리머수","포셀린로수","표본렌즈수","핀덱스수"
"3290000","PHMB220103290024082200003","01_02_01_P","I","2018-08-31 23:59:59.0","-","아이젠트리서면점","614846","부산광역시 부산진구 부전2동 254번지 5호","47286","부산광역시 부산진구 중앙대로 693 (부전동)","20100621","-","-","-","-","13","영업중","387611.25245900000","186213.18784700000","20160407131125","-","051-123-1234","3","-","-","-","2","1","1","-","-","-","2","-","3","-","-","-","3","2","-","-","-","-","132","2","-","-","-","2","-"
"3290000","PHMB220103290024082200004","01_02_01_P","I","2018-08-31 23:59:59.0","-","비추미안경원","614839","부산광역시 부산진구 부암3동 506번지 5호 1층","47142","부산광역시 부산진구 당감서로 92-3, 1층 (부암동)","20100712","-","-","-","-","13","영업중","385533.30030500000","187706.21033700000","20131021170538","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","67.71","1","-","-","-","1","-"
"3290000","PHMB220103290024082200005","01_02_01_P","I","2018-08-31 23:59:59.0","-","사라토가안경","614847","부산광역시 부산진구 부전2동 515번지 11호 1층","47287","부산광역시 부산진구 중앙대로691번가길 5 (부전동)","20100727","-","-","-","-","13","영업중","387334.41370400000","186182.21842600000","20131021170240","-","051-123-1234","2","-","-","-","2","1","1","-","-","-","1","-","2","-","-","-","2","1","-","-","-","-","66.57","1","-","-","-","1","-"
"3290000","PHMB220123290024082200004","01_02_01_P","I","2018-08-31 23:59:59.0","-","렌즈렌즈","614866","부산광역시 부산진구 전포1동 685번지 11호","47294","부산광역시 부산진구 전포대로199번길 26 (전포동)","20120809","-","-","-","-","13","영업중","388055.29678700000","186199.81662100000","20131021170342","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","81.98","1","-","-","-","1","-"
"3290000","PHMB220123290024082200005","01_02_01_P","I","2018-08-31 23:59:59.0","-","모노옵티컬안경","614852","부산광역시 부산진구 양정2동 336번지 6호","47221","부산광역시 부산진구 연수로 4-1 (양정동)","20120827","-","-","-","-","13","영업중","388760.92251600000","188250.00253300000","20141226165229","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","181.39","1","-","-","-","1","-"
"3290000","PHMB220133290024082200001","01_02_01_P","I","2018-08-31 23:59:59.0","-","조은안경나라 동의대점","614011","부산광역시 부산진구 가야1동 465번지 2호 외 14필지, 2층","47340","부산광역시 부산진구 엄광로 176, 2층 (가야동)","20130325","-","-","-","-","13","영업중","385742.94460500000","185162.38057300000","20160419094215","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","33","1","-","-","-","1","-"
"3290000","PHMB220133290024082200002","01_02_01_P","I","2018-08-31 23:59:59.0","-","아이앤아이안경","614800","부산광역시 부산진구 가야1동 45번지 3호  1층","47276","부산광역시 부산진구 가야대로 649, 1층 (가야동)","20130430","-","-","-","-","13","영업중","386128.55903400000","186324.60141100000","20140202161258","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","56.3","1","-","-","-","1","-"
"3290000","PHMB219913290024082200004","01_02_01_P","I","2018-08-31 23:59:59.0","-","영남안경마트","614855","부산광역시 부산진구 양정2동 310번지 12호","47216","부산광역시 부산진구 연수로 17 (양정동)","19910628","-","-","-","-","13","영업중","388879.01755400000","188366.16999200000","20131227152131","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","44.1","1","-","-","-","1","-"
"3290000","PHMB220143290024082200002","01_02_01_P","I","2018-08-31 23:59:59.0","-","굿아이안경","614031","부산광역시 부산진구 부전동 514번지 8호","47284","부산광역시 부산진구 가야대로750번길 71, 102호 (부전동, 블리체상가)","20140602","-","-","-","-","13","영업중","387257.29636500000","186159.91200000000","20160226170145","-","051-123-1234","2","-","-","-","2","1","1","-","-","-","1","-","2","-","-","-","1","1","-","-","-","-","76.97","1","-","-","-","1","-"
"3290000","PHMB220143290024082200003","01_02_01_P","I","2018-08-31 23:59:59.0","-","세컨페이스 안경원","614031","부산광역시 부산진구 부전동 183번지 1호","47295","부산광역시 부산진구 서전로10번길 61, 1층 102호 (부전동, 쥬디스 신관)","20140712","-","-","-","-","13","영업중","387743.87653400000","186247.78040700000","20160226170028","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","99","1","-","-","-","1","-"
"3290000","PHMB220153290024082200001","01_02_01_P","I","2018-08-31 23:59:59.0","-","아이포유 안경원","-","-","47254","부산광역시 부산진구 새싹로 2, 4층 (부전동, 국민은행 부전동지점)","20150122","-","-","-","-","13","영업중","387616.09678700000","186628.23313500000","20170512171445","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","53.85","1","-","-","-","1","-"
"3290000","PHMB220163290024082200001","01_02_01_P","I","2018-08-31 23:59:59.0","-","렌즈미서면점","-","부산광역시 부산진구 부전동 194번지 5호","47296","부산광역시 부산진구 중앙대로 690-1, 1층 (부전동)","20160609","-","-","-","-","13","영업중","387660.95042100000","186158.63906200000","20180614135829","-","051-123-1234","2","-","-","-","2","1","1","-","-","-","1","-","2","-","-","-","1","1","-","-","-","-","77.69","1","-","-","-","1","-"
"3290000","PHMB220163290024082200002","01_02_01_P","I","2018-08-31 23:59:59.0","-","갤러리안경","-","부산광역시 부산진구 부전동 240번지 1호","47289","부산광역시 부산진구 신천대로62번길 77 (부전동)","20160810","20170630","-","-","-","03","폐업","387555.02580900000","186145.24422100000","20170630162435","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","198","1","-","-","-","1","-"
"3290000","PHMB220163290024082200003","01_02_01_P","I","2018-08-31 23:59:59.0","-","갤러리안경 서면1번가점","-","부산광역시 부산진구 부전동 242번지 29호","47286","부산광역시 부산진구 중앙대로691번길 18 (부전동)","20161025","-","-","-","-","13","영업중","387535.57328300000","186181.77278600000","20171110105132","-","051-123-1234","2","-","-","-","2","1","1","-","-","-","1","-","2","-","-","-","2","1","-","-","-","-","122.38","1","-","-","-","1","-"
"3290000","PHMB220163290024082200004","01_02_01_P","I","2018-08-31 23:59:59.0","-","다비치안경(개금역점)","-","부산광역시 부산진구 개금동 177번지 241호 항외과","47323","부산광역시 부산진구 가야대로 464 (개금동)","20161116","-","-","-","-","13","영업중","384322.78914700000","185927.74000600000","20171110105013","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB220173290024082200001","01_02_01_P","I","2018-08-31 23:59:59.0","-","스펙터 부산본점","-","-","47285","부산광역시 부산진구 가야대로 772, 4층 (부전동)","20170501","20170927","-","-","-","03","폐업","387443.21456800000","186484.77508400000","20170927134659","-","051-123-1234","2","-","-","-","2","4","1","-","-","-","1","-","2","-","-","-","1","1","-","-","-","-","35.7","1","-","-","-","1","-"
"3290000","PHMB220173290024082200003","01_02_01_P","I","2018-08-31 23:59:59.0","-","카이스트안경상사","-","부산광역시 부산진구 양정동 105번지 14호","47220","부산광역시 부산진구 연수로36번길 10, 1층 (양정동)","20170908","20180228","-","-","-","03","폐업","389055.67314900000","188361.08022500000","20180228161526","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","64.39","1","-","-","-","1","-"
"3290000","PHMB220003290024082200004","01_02_01_P","I","2018-08-31 23:59:59.0","-","밀리오레안경원","614772","부산광역시 부산진구 전포동 668번지 1호  밀리오레 4층 3071","48947","부산광역시 부산진구 동천로 92 (전포동,밀리오레 4층 3071)","20001004","20130725","-","-","-","03","폐업","387982.19038700000","186465.86425900000","20130725131108","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB220003290024082200005","01_02_01_P","I","2018-08-31 23:59:59.0","-","나무안경","614772","부산광역시 부산진구 전포1동 668번지 1호 밀리오레 4층 404호","47293","부산광역시 부산진구 동천로 92, 4층 404호 (전포동, 밀리오레)","20001004","-","-","-","-","13","영업중","387982.19038700000","186465.86425900000","20140202163142","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","23.68","1","-","-","-","1","-"
"3290000","PHMB220003290024082200006","01_02_01_P","I","2018-08-31 23:59:59.0","-","씨채널안경 네오스포점","614730","부산광역시 부산진구 부전2동 450번지 네오스포복합상가 205호","48947","부산광역시 부산진구 신천대로 122, 205호 (부전동)","20001030","20080904","-","-","-","03","폐업","387172.72246800000","186070.63747800000","20131021160900","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","15.12","1","-","-","-","1","-"
"3290000","PHMB220043290024082200001","01_02_01_P","I","2018-08-31 23:59:59.0","-","눈지킴이안경원","614110","부산광역시 부산진구 개금동 540번지 257호 1층","48947","부산광역시 부산진구 엄광로 57-2 (개금동,1층)","20040709","20091207","-","-","-","03","폐업","384322.80174900000","185407.78882500000","20131021110801","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","62.93","1","-","-","-","1","-"
"3290000","PHMB220043290024082200002","01_02_01_P","I","2018-08-31 23:59:59.0","-","1080안경원","614849","부산광역시 부산진구 부전1동 399번지 3호","47256","부산광역시 부산진구 새싹로 23 (부전동)","20041125","-","-","-","-","13","영업중","387445.94341300000","186763.41179600000","20140202162830","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB220053290024082200001","01_02_01_P","I","2018-08-31 23:59:59.0","-","사라토가안경원","614030","부산광역시 부산진구 부전동 515번지 11호","48947","부산광역시 부산진구 중앙대로691번가길 5 (부전동)","20050325","20100726","-","-","-","03","폐업","387334.41370400000","186182.21842600000","20100726170210","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","66.57","1","-","-","-","1","-"
"3290000","PHMB220053290024082200002","01_02_01_P","I","2018-08-31 23:59:59.0","-","050안경원","614030","부산광역시 부산진구 부전동 486번지 30호","48947","-","20050329","20100803","-","-","-","03","폐업","387428.863665","186549.567194","20100803132437","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB219913290024082200013","01_02_01_P","I","2018-08-31 23:59:59.0","-","유진안경원","-","부산광역시 부산진구 부전동 573번지 1호","47286","부산광역시 부산진구 중앙대로 지하 717, 나(46~48),다(46~48),라(64,65)호 (부전동, 대현프리몰)","19910905","-","-","-","-","13","영업중","387633.15657900000","186259.06577800000","20160201153749","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","211.56","1","-","-","-","1","-"
"3290000","PHMB219913290024082200014","01_02_01_P","I","2018-08-31 23:59:59.0","-","동의대학교 구내안경원","614010","부산광역시 부산진구 가야동 산 21번지 1호 외14필지","48947","부산광역시 부산진구 엄광로 176 (가야동,외14필지)","19911104","20110209","-","-","-","03","폐업","385742.94460500000","185162.38057300000","20110209132045","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB220023290024082200001","01_02_01_P","I","2018-08-31 23:59:59.0","-","비젼센타","614836","부산광역시 부산진구 부암1동 93번지","47192","부산광역시 부산진구 시민공원로 31 (부암동)","20020326","-","-","-","-","13","영업중","387012.82484100000","187208.44146200000","20131227155142","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","95.38","1","-","-","-","1","-"
"3290000","PHMB220023290024082200002","01_02_01_P","I","2018-08-31 23:59:59.0","-","맑은눈안경원","614041","부산광역시 부산진구 전포동 198번지 17호","48947","부산광역시 부산진구 동성로 99-2 (전포동)","20020326","20130307","-","-","-","03","폐업","388392.99231700000","186721.25670000000","20130403094321","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB220023290024082200003","01_02_01_P","I","2018-08-31 23:59:59.0","-","공일공안경콘택트","614858","부산광역시 부산진구 양정1동 507번지 21호","47207","부산광역시 부산진구 동평로 364 (양정동)","20020425","-","-","-","-","13","영업중","388113.62071400000","188414.20493700000","20141222132418","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB220093290024082200002","01_02_01_P","I","2018-08-31 23:59:59.0","-","밝은세상안경원","614844","부산광역시 부산진구 부전1동 144번지 3호 1층","47246","부산광역시 부산진구 동천로 103, 1층 (부전동)","20090515","20170829","-","-","-","03","폐업","387902.09356900000","186569.71084200000","20170921164651","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","37.6","1","-","-","-","1","-"
"3290000","PHMB220093290024082200003","01_02_01_P","I","2018-08-31 23:59:59.0","-","조은안경나라","614865","부산광역시 부산진구 전포2동 668번지 1호 1층 4006호","47293","부산광역시 부산진구 동천로 92, 1층 4006호 (전포동)","20091023","20160419","-","-","-","03","폐업","387982.19038700000","186465.86425900000","20160419093326","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","2","1","-","-","-","-","22.4","1","-","-","-","1","-"
"3290000","PHMB220033290024082200002","01_02_01_P","I","2018-08-31 23:59:59.0","-","한스안경원","614858","부산광역시 부산진구 양정1동 502번지 3호","47207","부산광역시 부산진구 동평로 380 (양정동)","20030614","-","-","-","-","13","영업중","388271.67062200000","188406.15088700000","20140202162200","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB220033290024082200003","01_02_01_P","I","2018-08-31 23:59:59.0","-","로뎀안경콘택트","614811","부산광역시 부산진구 개금3동 461번지 2호","47266","부산광역시 부산진구 백양대로 301 (개금동)","20030716","-","-","-","-","13","영업중","383942.35227500000","186071.88843200000","20140202162130","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB220033290024082200004","01_02_01_P","I","2018-08-31 23:59:59.0","-","갤러리안경원","614846","부산광역시 부산진구 부전2동 240번지 1호","47289","부산광역시 부산진구 신천대로62번길 77 (부전동)","20030808","20160810","-","-","-","03","폐업","387555.02580900000","186145.24422100000","20160810131038","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB220033290024082200005","01_02_01_P","I","2018-08-31 23:59:59.0","-","아이퍼스트안경","614850","부산광역시 부산진구 부전동 522번지 4호 1층","47288","부산광역시 부산진구 서면로 25, 104호 (부전동)","20030826","-","-","-","-","13","영업중","387468.42899900000","186001.50983800000","20140814142926","-","051-123-1234","2","-","-","-","2","1","1","-","-","-","1","-","2","-","-","-","3","1","-","-","-","-","135.35","1","-","-","-","1","-"
"3290000","PHMB220033290024082200006","01_02_01_P","I","2018-08-31 23:59:59.0","-","아이센터안경원","614849","부산광역시 부산진구 부전1동 485번지 26호","47257","부산광역시 부산진구 가야대로 769 (부전동)","20030901","-","-","-","-","13","영업중","387320.37566300000","186558.64394600000","20131227162619","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB220033290024082200007","01_02_01_P","I","2018-08-31 23:59:59.0","-","부산안경원","614811","부산광역시 부산진구 개금3동 258번지 1호 1층 일부","47259","부산광역시 부산진구 백양대로 235, 1층 (개금동)","20030901","-","-","-","-","13","영업중","384518.81703200000","186391.82321600000","20140202162859","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB220033290024082200008","01_02_01_P","I","2018-08-31 23:59:59.0","-","롯데안경원","614032","부산광역시 부산진구 부전2동 503번지 15호  롯데백화점 지하1층","48947","부산광역시 부산진구 가야대로 772, 지하1층 (부전동, 롯데백화점)","20031202","20150121","-","-","-","03","폐업","387443.21456800000","186484.77508400000","20150121132936","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","66.1","1","-","-","-","1","-"
"3290000","PHMB220073290024082200001","01_02_01_P","I","2018-08-31 23:59:59.0","-","퍼스트안경원","614090","부산광역시 부산진구 부암동 620번지 6호","48947","부산광역시 부산진구 백양산로 48 (부암동)","20070108","20090325","-","-","-","03","폐업","385083.38086700000","188241.39859700000","20131021114805","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB220073290024082200002","01_02_01_P","I","2018-08-31 23:59:59.0","-","안경OK콘택트","614042","부산광역시 부산진구 전포동 181번지 1호","48947","부산광역시 부산진구 전포대로 274 (전포동)","20070328","20110207","-","-","-","03","폐업","388230.50308700000","186908.74678200000","20110207151332","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB220073290024082200003","01_02_01_P","I","2018-08-31 23:59:59.0","-","안경나라 안경콘택트","614800","부산광역시 부산진구 가야1동 56번지 2호","47272","부산광역시 부산진구 가야대로 597 (가야동)","20070412","-","-","-","-","13","영업중","385615.55048500000","186207.63910900000","20140202161943","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB220073290024082200004","01_02_01_P","I","2018-08-31 23:59:59.0","-","밝은세상안경","614030","부산광역시 부산진구 부전동 267번지 20호","48947","부산광역시 부산진구 중앙대로 765-1 (부전동)","20070420","20090212","-","-","-","03","폐업","387808.18727100000","186876.05119900000","20131021114833","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","96.56","1","-","-","-","1","-"
"3290000","PHMB220073290024082200005","01_02_01_P","I","2018-08-31 23:59:59.0","-","안경 1080","614022","부산광역시 부산진구 범천2동 1234번지 36호","47350","부산광역시 부산진구 신암로 83 (범천동)","20071108","-","-","-","-","13","영업중","387117.80952300000","185520.56038800000","20161031162950","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB220083290024082200001","01_02_01_P","I","2018-08-31 23:59:59.0","-","러브아이안경","614853","부산광역시 부산진구 양정1동 353번지 29호","47229","부산광역시 부산진구 양지로 5 (양정동)","20080807","-","-","-","-","13","영업중","388552.38109900000","187915.36028800000","20140202161820","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","-","1","-","-","-","1","-"
"3290000","PHMB220103290024082200009","01_02_01_P","I","2018-08-31 23:59:59.0","-","아이준안경원","614848","부산광역시 부산진구 부전1동 573번지 1호  서면지하상가 BC열 12호","47254","부산광역시 부산진구 중앙대로 지하 737, BC열 12호 (부전동, 서면지하상가)","20101230","-","-","-","-","13","영업중","387800.80372300000","186817.15903600000","20140202161735","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","26.6","1","-","-","-","1","-"
"3290000","PHMB220113290024082200001","01_02_01_P","I","2018-08-31 23:59:59.0","-","오렌즈부산점","614848","부산광역시 부산진구 부전1동 573번지 1호 대현프리몰 E-11호","47286","부산광역시 중앙대로 지하 717, E-11호 (대현지하상가)","20110117","-","-","-","-","13","영업중","387633.15657900000","186259.06577800000","20140202161655","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","19.57","1","-","-","-","1","-"
"3290000","PHMB220113290024082200002","01_02_01_P","I","2018-08-31 23:59:59.0","-","초이스안경원 양정점","614856","부산광역시 부산진구 양정1동 393번지 18호","47213","부산광역시 부산진구 중앙대로909번길 6 (양정동)","20110121","-","-","-","-","13","영업중","388558.33097900000","188103.10228900000","20140202161616","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","91","1","-","-","-","1","-"
"3290000","PHMB220113290024082200003","01_02_01_P","I","2018-08-31 23:59:59.0","-","렌즈맨안경 롯데키즈마트부산점","614837","부산광역시 부산진구 부암1동 257번지 롯데키즈마트 2층","47187","부산광역시 부산진구 신천대로 241, 2층 (부암동, 롯데키즈마트)","20110422","-","-","-","-","13","영업중","386719.38954600000","187136.06441700000","20140226181247","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","13.96","1","-","-","-","1","-"
"3290000","PHMB220113290024082200004","01_02_01_P","I","2018-08-31 23:59:59.0","-","오렌즈 서면지하1호점","-","부산광역시 부산진구 부전동","47289","부산광역시 부산진구 중앙대로 717 (부전동, 서면지하도상가 서면몰 1-33호)","20110926","-","-","-","-","13","영업중","387633.15657900000","186259.06577800000","20170403113527","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","12.25","1","-","-","-","1","-"
"3290000","PHMB220123290024082200001","01_02_01_P","I","2018-08-31 23:59:59.0","-","눈사랑안경","614845","부산광역시 부산진구 부전2동 192번지 4호","47295","부산광역시 부산진구 중앙대로 696 (부전동)","20120229","-","-","-","-","13","영업중","387664.79742700000","186224.50810700000","20180731105423","-","051-123-1234","5","-","-","-","2","1","2","-","-","-","2","-","3","-","-","-","4","2","-","-","-","-","219.84","2","-","-","-","3","-"
"3290000","PHMB220123290024082200002","01_02_01_P","I","2018-08-31 23:59:59.0","-","세안 안경","614843","부산광역시 부산진구 부전1동 266번지 25호","47254","부산광역시 부산진구 중앙대로743번길 6 (부전동)","20120402","-","-","-","-","13","영업중","387687.10610700000","186705.84800300000","20160226165137","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","41.8","1","-","-","-","1","-"
"3290000","PHMB220173290024082200004","01_02_01_P","I","2018-08-31 23:59:59.0","-","프레임스토어315","-","부산광역시 부산진구 범천동 1060번지 17호 7층","47278","부산광역시 부산진구 가야대로 722, 7층 (범천동)","20170925","-","-","-","-","13","영업중","386838.33029600000","186436.90380600000","20171110104602","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","13.86","1","-","-","-","1","-"
"3290000","PHMB220173290024082200005","01_02_01_P","I","2018-08-31 23:59:59.0","-","렌즈스토리 부산서면점","-","부산광역시 부산진구 부전동 194번지 7호","47296","부산광역시 부산진구 중앙대로 688, 1층 (부전동)","20171215","-","-","-","-","13","영업중","387667.76264600000","186142.97837400000","20171215101258","-","051-123-1234","0","-","-","-","2","0","0","-","-","-","1","-","2","-","-","-","1","0","-","-","-","-","13.29","2","-","-","-","1","-"
"3290000","PHMB220183290024082200001","01_02_01_P","I","2018-08-31 23:59:59.0","-","어바웃리더스","-","부산광역시 부산진구 전포동 164번지 6호","47236","부산광역시 부산진구 중앙대로824번길 12-1 (전포동)","20180509","-","-","-","-","13","영업중","388256.01806700000","187256.72819600000","20180509104140","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","23.1","1","-","-","-","1","-"
"3290000","PHMB220153290024082200003","01_02_01_P","I","2018-08-31 23:59:59.0","-","스펙터 롯데부산본점","614732","부산광역시 부산진구 부전동 503번지 15호","47285","부산광역시 부산진구 가야대로 772 (부전동, 4층)","20150512","20170501","-","-","-","03","폐업","387443.21456800000","186484.77508400000","20170501130001","-","051-123-1234","2","-","-","-","2","5","1","-","-","-","1","-","2","-","-","-","3","1","-","-","-","-","35.7","2","-","-","-","1","-"
"3290000","PHMB220153290024082200004","01_02_01_P","I","2018-08-31 23:59:59.0","-","아프리카 안경","614772","부산광역시 부산진구 전포동 668번지 1호","47293","부산광역시 부산진구 동천로 92, 2층 (전포동)","20150512","-","-","-","-","13","영업중","387982.19038700000","186465.86425900000","20161104102905","-","051-123-1234","2","-","-","-","2","1","1","-","-","-","1","-","2","-","-","-","1","1","-","-","-","-","33","1","-","-","-","1","-"
"3290000","PHMB220153290024082200005","01_02_01_P","I","2018-08-31 23:59:59.0","-","성모 안경원","614031","부산광역시 부산진구 부전동 261번지 4호","47254","부산광역시 부산진구 새싹로 10-1, 1층 (부전동)","20150527","-","-","-","-","13","영업중","387554.69418600000","186681.34203200000","20160226165504","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","33","1","-","-","-","1","-"
"3290000","PHMB220153290024082200006","01_02_01_P","I","2018-08-31 23:59:59.0","-","피카소안경원","614080","부산광역시 부산진구 초읍동 271번지 1호","47108","부산광역시 부산진구 새싹로 237, 102호 (초읍동, 창곡종합시장)","20150731","20180105","-","-","-","24","직권폐업","386554.31512000000","188688.10778600000","20180104133737","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","55","1","-","-","-","1","-"
"3290000","PHMB220153290024082200007","01_02_01_P","I","2018-08-31 23:59:59.0","-","탑클래스안경체인","-","부산광역시 부산진구 부전동 140번지 4호","47245","부산광역시 부산진구 서전로 7 (부전동)","20150910","-","-","-","-","13","영업중","387753.17228500000","186560.60834100000","20180509113603","-","051-123-1234","5","-","-","-","2","1","2","-","-","-","2","-","5","-","-","-","4","2","-","-","-","-","286.61","2","-","-","-","3","-"
"3290000","PHMB220153290024082200008","01_02_01_P","I","2018-08-31 23:59:59.0","-","엔틀러옵티컬","-","부산광역시 부산진구 부전동 196번지 3호","47296","부산광역시 부산진구 중앙대로 684, 1층 (부전동)","20150922","-","-","-","-","13","영업중","387664.13427100000","186090.99829500000","20160303170345","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","2","1","-","-","-","-","50","1","-","-","-","1","-"
"3290000","PHMB220153290024082200009","01_02_01_P","I","2018-08-31 23:59:59.0","-","렌즈타운 서면점","-","부산광역시 부산진구 부전동 215번지 3호","47296","부산광역시 부산진구 중앙대로680번가길 15 (부전동)","20151005","-","-","-","-","13","영업중","387773.37247700000","186139.81107300000","20160226163613","-","051-123-1234","1","-","-","-","2","1","1","-","-","-","1","-","1","-","-","-","1","1","-","-","-","-","34","1","-","-","-","1","-"
